Elmntkey,Study_Area,Area_ID,Day_of_Week,Time,Parking_Spaces,Total_Vehicle_Count
34509,South Lake Union,21,4,0.92,14,11
34877,South Lake Union,21,3,0.5,22,20
35890,South Lake Union,21,4,0.67,32,12
77986,South Lake Union,21,4,0,22,14
13549,South Lake Union,21,5,0.67,26,24
76429,South Lake Union,21,5,0.17,20,18
59038,South Lake Union,21,5,0.08,20,16
33745,South Lake Union,21,3,1,18,16
35889,South Lake Union,21,3,0,16,12
34885,South Lake Union,21,3,0,28,26
34518,South Lake Union,21,4,0.75,20,10
53550,South Lake Union,21,4,0.67,32,21
11785,South Lake Union,21,5,0.83,16,15
32909,South Lake Union,21,5,0.67,11,0
78069,South Lake Union,21,5,0.58,22,21
79042,South Lake Union,21,5,0.42,14,10
81117,South Lake Union,21,4,0.67,15,10
59042,South Lake Union,21,5,0.67,22,19
11785,South Lake Union,21,3,0.75,16,14
13789,South Lake Union,21,3,0.25,20,16
76198,South Lake Union,21,3,1,20,16
12682,South Lake Union,21,3,0.42,20,18
58833,South Lake Union,21,3,1,24,20
10165,South Lake Union,21,4,0.92,20,0
94677,South Lake Union,21,4,0.5,34,28
8406,South Lake Union,21,4,0.5,20,17
120105,South Lake Union,21,4,0.33,50,44
81693,South Lake Union,21,5,1,15,10
13550,South Lake Union,21,5,0.25,18,17
35881,South Lake Union,21,5,0.17,15,13
31313,South Lake Union,21,4,0,16,13
34506,South Lake Union,21,3,0.58,62,42
79033,South Lake Union,21,3,0.67,12,10
34885,South Lake Union,21,3,0.33,28,26
81693,South Lake Union,21,3,0.5,30,28
53549,South Lake Union,21,3,0.08,72,56
56354,South Lake Union,21,5,0.83,28,16
32125,South Lake Union,21,3,0.67,48,42
35881,South Lake Union,21,3,0.75,26,2
58445,South Lake Union,21,3,0.83,14,10
8406,South Lake Union,21,4,1,20,12
34885,South Lake Union,21,4,0.5,15,11
76197,South Lake Union,21,5,0.58,25,15
57197,South Lake Union,21,5,0.58,12,10
58833,South Lake Union,21,3,0.75,24,20
13793,South Lake Union,21,3,0.75,22,20
76429,South Lake Union,21,5,0.67,20,11
35889,South Lake Union,21,3,0.33,16,14
58453,South Lake Union,21,5,1,16,10
79041,South Lake Union,21,5,0.33,16,14
35890,South Lake Union,21,3,0.83,32,10
94612,South Lake Union,21,4,0.58,46,10
32914,South Lake Union,21,4,0.08,22,18
56354,South Lake Union,21,5,1,28,23
34509,South Lake Union,21,5,0.67,14,11
81246,South Lake Union,21,5,0.17,15,11
13793,South Lake Union,21,5,0.08,22,18
53550,South Lake Union,21,5,0,16,15
56354,South Lake Union,21,3,0.58,38,30
11881,South Lake Union,21,3,0.42,20,14
35881,South Lake Union,21,3,0.92,26,2
31593,South Lake Union,21,4,0.25,32,29
55454,South Lake Union,21,4,0.08,16,12
58450,South Lake Union,21,5,0.17,18,17
34885,South Lake Union,21,4,0.17,15,11
34506,South Lake Union,21,4,0,31,24
35201,South Lake Union,21,5,0.92,14,13
35202,South Lake Union,21,5,0.83,14,11
11882,South Lake Union,21,3,0.33,28,26
11785,South Lake Union,21,3,0.67,16,14
54073,South Lake Union,21,3,0.58,20,18
81117,South Lake Union,21,3,0.75,30,18
53545,South Lake Union,21,4,0.25,38,36
53550,South Lake Union,21,5,0.83,16,13
76429,South Lake Union,21,5,0.5,20,18
13789,South Lake Union,21,5,0.5,20,13
11138,South Lake Union,21,4,0,21,0
79786,South Lake Union,21,3,1,12,10
53549,South Lake Union,21,3,0.67,72,22
76721,South Lake Union,21,4,0.42,24,18
11138,South Lake Union,21,5,0.5,42,31
8401,South Lake Union,21,5,0.42,24,21
8401,South Lake Union,21,5,0.08,24,23
55374,South Lake Union,21,5,0,18,15
31313,South Lake Union,21,4,0.92,16,13
76721,South Lake Union,21,3,0.25,24,22
76198,South Lake Union,21,3,0.5,20,16
81245,South Lake Union,21,3,0.42,28,26
55641,South Lake Union,21,3,0.5,14,12
81134,South Lake Union,21,3,0.17,18,14
8625,South Lake Union,21,3,0.92,16,0
11778,South Lake Union,21,3,0,12,10
34517,South Lake Union,21,3,0,26,10
53545,South Lake Union,21,4,0.75,38,12
81130,South Lake Union,21,5,0,16,11
76721,South Lake Union,21,3,0.58,24,22
35889,South Lake Union,21,3,0.58,16,12
55454,South Lake Union,21,4,0.42,16,15
81130,South Lake Union,21,5,0.08,16,10
59042,South Lake Union,21,4,0.08,11,1
33745,South Lake Union,21,3,0.42,18,12
81694,South Lake Union,21,3,0.33,22,14
56354,South Lake Union,21,3,0.25,38,28
13789,South Lake Union,21,3,0.17,20,18
35202,South Lake Union,21,3,0.08,14,12
35890,South Lake Union,21,4,1,32,2
8626,South Lake Union,21,4,0.92,15,13
53549,South Lake Union,21,4,0.92,53,36
8406,South Lake Union,21,4,0.67,20,14
76721,South Lake Union,21,4,0.5,24,21
76433,South Lake Union,21,5,1,26,19
13789,South Lake Union,21,5,1,20,16
53550,South Lake Union,21,5,0.92,16,12
31593,South Lake Union,21,5,0.83,15,14
34878,South Lake Union,21,5,0.5,14,13
59041,South Lake Union,21,4,0.5,15,1
11138,South Lake Union,21,4,0.17,21,0
76197,South Lake Union,21,5,0.75,25,10
76198,South Lake Union,21,3,0.08,20,14
8626,South Lake Union,21,3,0.25,18,16
81245,South Lake Union,21,3,0.08,28,18
34506,South Lake Union,21,3,1,62,26
11137,South Lake Union,21,3,0.08,14,10
11137,South Lake Union,21,3,0.25,14,10
53546,South Lake Union,21,3,0.92,18,0
81130,South Lake Union,21,3,1,14,0
31593,South Lake Union,21,4,0.58,32,17
10165,South Lake Union,21,4,0.25,20,18
81694,South Lake Union,21,5,0.83,11,10
35890,South Lake Union,21,5,0.5,16,15
76429,South Lake Union,21,5,0.33,20,17
55449,South Lake Union,21,5,0.17,18,11
56354,South Lake Union,21,4,0.33,19,18
34506,South Lake Union,21,4,0.08,31,22
76198,South Lake Union,21,3,0,20,14
13109,South Lake Union,21,3,0.08,18,10
81493,South Lake Union,21,3,0.17,12,10
11141,South Lake Union,21,3,0,22,20
13109,South Lake Union,21,3,0.58,18,10
54562,South Lake Union,21,3,0.58,22,12
10161,South Lake Union,21,4,0.25,24,23
10153,South Lake Union,21,5,1,20,0
13105,South Lake Union,21,5,0.67,14,11
94602,South Lake Union,21,5,0.42,28,14
34506,South Lake Union,21,4,0.25,31,25
76197,South Lake Union,21,5,1,25,10
53549,South Lake Union,21,4,0.33,53,46
120105,South Lake Union,21,4,0.17,50,45
35886,South Lake Union,21,4,0,14,13
76721,South Lake Union,21,5,0.42,12,10
55374,South Lake Union,21,5,0.42,18,14
79042,South Lake Union,21,5,0.33,14,12
58445,South Lake Union,21,5,0.08,14,10
79042,South Lake Union,21,5,0,14,10
56354,South Lake Union,21,4,1,19,16
32126,South Lake Union,21,4,0.83,12,10
81694,South Lake Union,21,3,0.42,22,16
58421,South Lake Union,21,3,0.67,20,12
11782,South Lake Union,21,3,0.42,12,10
35202,South Lake Union,21,3,1,14,12
53809,South Lake Union,21,3,0.5,16,14
79041,South Lake Union,21,5,0.17,16,14
56354,South Lake Union,21,4,0.5,19,16
33146,South Lake Union,21,4,0.42,15,12
76197,South Lake Union,21,4,0.25,25,22
80554,South Lake Union,21,5,0.83,12,11
13549,South Lake Union,21,3,0.25,26,24
11141,South Lake Union,21,3,0.83,22,16
53545,South Lake Union,21,3,0.58,38,20
11881,South Lake Union,21,3,0,20,14
59046,South Lake Union,21,3,0.33,12,10
77265,South Lake Union,21,3,0.92,14,12
57202,South Lake Union,21,4,0.92,18,0
8626,South Lake Union,21,4,0.33,15,14
77265,South Lake Union,21,5,0.83,14,10
59038,South Lake Union,21,5,0.67,20,17
35750,South Lake Union,21,5,0.42,16,11
35890,South Lake Union,21,5,0.08,16,15
11138,South Lake Union,21,4,0.83,21,0
59041,South Lake Union,21,5,0.92,28,12
79042,South Lake Union,21,3,0.92,14,10
120107,South Lake Union,21,4,0,26,18
120105,South Lake Union,21,5,0.83,25,0
120105,South Lake Union,21,5,0.5,25,15
34881,South Lake Union,21,5,0.42,24,20
94602,South Lake Union,21,5,0.33,28,19
81134,South Lake Union,21,3,0.75,18,14
11782,South Lake Union,21,3,0.33,12,10
11141,South Lake Union,21,3,0.92,22,12
31593,South Lake Union,21,3,0.5,30,16
78069,South Lake Union,21,5,0.83,22,19
76721,South Lake Union,21,3,0,24,14
58422,South Lake Union,21,3,0.75,14,12
81246,South Lake Union,21,4,0.75,30,12
120105,South Lake Union,21,4,0.75,25,16
76198,South Lake Union,21,5,0.83,20,11
79041,South Lake Union,21,5,0.42,16,15
31310,South Lake Union,21,5,0.08,26,24
57550,South Lake Union,21,5,0.58,16,13
81245,South Lake Union,21,3,0.5,28,26
8406,South Lake Union,21,3,0.25,22,18
11141,South Lake Union,21,3,0.75,22,12
12682,South Lake Union,21,3,0,20,2
76722,South Lake Union,21,4,0.42,14,10
35890,South Lake Union,21,4,0.33,32,26
94612,South Lake Union,21,5,0.42,23,10
32122,South Lake Union,21,5,0.33,18,17
81134,South Lake Union,21,5,0.17,18,17
34881,South Lake Union,21,5,0.08,24,21
78073,South Lake Union,21,5,0.25,19,15
55641,South Lake Union,21,3,0.33,14,12
94677,South Lake Union,21,4,0.83,34,32
13261,South Lake Union,21,4,0.75,14,10
32914,South Lake Union,21,4,0.33,22,18
31593,South Lake Union,21,4,0,32,16
76718,South Lake Union,21,4,0,16,12
34506,South Lake Union,21,5,1,31,30
56354,South Lake Union,21,5,0.75,28,12
32126,South Lake Union,21,4,0.58,12,0
55637,South Lake Union,21,4,0.5,16,15
34885,South Lake Union,21,4,0.25,15,12
13109,South Lake Union,21,3,0.75,18,10
81694,South Lake Union,21,3,0.92,22,16
59038,South Lake Union,21,3,0.42,20,16
55453,South Lake Union,21,4,0.83,40,4
31593,South Lake Union,21,4,0.33,32,31
77986,South Lake Union,21,4,0.08,22,18
11137,South Lake Union,21,5,0.25,14,12
56354,South Lake Union,21,3,0.83,38,24
34881,South Lake Union,21,3,0.83,24,20
13105,South Lake Union,21,3,0,14,10
31310,South Lake Union,21,3,0.83,26,20
79025,South Lake Union,21,3,0,16,14
53809,South Lake Union,21,5,0.75,16,11
11138,South Lake Union,21,5,0.58,42,34
34881,South Lake Union,21,5,0.5,24,17
77265,South Lake Union,21,5,0.5,14,11
78069,South Lake Union,21,5,0.5,22,20
32125,South Lake Union,21,5,0.5,25,22
79041,South Lake Union,21,3,0,16,10
31593,South Lake Union,21,3,0.83,30,12
81130,South Lake Union,21,3,0.58,14,10
94611,South Lake Union,21,4,0.42,54,27
94612,South Lake Union,21,4,0.08,46,10
81134,South Lake Union,21,5,0.83,18,17
13793,South Lake Union,21,3,0.67,22,18
76430,South Lake Union,21,3,0.67,24,10
94602,South Lake Union,21,4,1,53,37
10165,South Lake Union,21,4,1,20,0
55454,South Lake Union,21,4,0.5,16,13
58453,South Lake Union,21,5,0.92,16,12
76429,South Lake Union,21,5,0.83,20,17
11785,South Lake Union,21,5,0.67,16,15
13793,South Lake Union,21,5,0.42,22,17
31313,South Lake Union,21,5,0,32,17
34885,South Lake Union,21,3,0.58,28,18
81117,South Lake Union,21,3,0.67,30,16
58453,South Lake Union,21,3,1,16,12
8406,South Lake Union,21,3,1,22,0
34517,South Lake Union,21,3,0.08,26,22
35881,South Lake Union,21,3,0.83,26,2
58449,South Lake Union,21,3,0.67,12,10
59045,South Lake Union,21,4,0.92,15,1
77990,South Lake Union,21,4,0.58,16,14
55454,South Lake Union,21,4,0.33,16,15
12682,South Lake Union,21,4,0,28,26
81130,South Lake Union,21,5,0.58,16,11
34878,South Lake Union,21,5,0.25,14,12
78069,South Lake Union,21,5,0.17,22,15
81493,South Lake Union,21,3,0.25,12,10
79041,South Lake Union,21,3,0.33,16,12
81693,South Lake Union,21,3,0.58,30,20
8626,South Lake Union,21,4,0.75,15,12
53545,South Lake Union,21,4,0.67,38,12
76722,South Lake Union,21,4,0.25,14,10
94677,South Lake Union,21,5,0.92,15,14
79041,South Lake Union,21,5,0.5,16,14
81133,South Lake Union,21,5,0.25,19,16
11138,South Lake Union,21,5,0.25,42,35
53550,South Lake Union,21,5,0.17,16,15
55637,South Lake Union,21,4,0.67,16,13
34506,South Lake Union,21,4,0.67,31,25
11882,South Lake Union,21,3,0.42,28,24
34506,South Lake Union,21,3,0.67,62,14
58445,South Lake Union,21,3,0.75,14,10
11141,South Lake Union,21,3,1,22,10
57202,South Lake Union,21,3,0.83,18,0
79042,South Lake Union,21,5,0.67,14,10
34509,South Lake Union,21,4,0.58,14,10
81246,South Lake Union,21,3,0.75,30,18
81694,South Lake Union,21,3,1,22,14
34505,South Lake Union,21,3,0.67,26,14
94602,South Lake Union,21,4,0.92,53,46
76718,South Lake Union,21,4,0.67,16,13
32914,South Lake Union,21,4,0.5,22,15
12682,South Lake Union,21,4,0.42,28,25
57201,South Lake Union,21,4,0.25,24,10
13793,South Lake Union,21,5,0.67,22,18
10802,South Lake Union,21,5,0,13,11
34878,South Lake Union,21,3,1,14,12
11882,South Lake Union,21,3,0.17,28,20
13789,South Lake Union,21,3,1,20,12
35202,South Lake Union,21,3,0.58,14,12
76721,South Lake Union,21,4,0.67,24,16
53550,South Lake Union,21,4,0.42,32,29
77990,South Lake Union,21,4,0.42,16,14
58574,South Lake Union,21,4,0.08,22,11
8402,South Lake Union,21,5,1,20,15
13789,South Lake Union,21,5,0.25,20,19
79042,South Lake Union,21,5,0.17,14,10
59041,South Lake Union,21,4,0.17,15,0
35202,South Lake Union,21,5,0.92,14,12
76198,South Lake Union,21,3,0.42,20,18
34509,South Lake Union,21,3,0.75,28,12
33745,South Lake Union,21,3,0.17,18,12
57201,South Lake Union,21,3,1,24,0
79790,South Lake Union,21,3,0.58,18,12
8626,South Lake Union,21,4,0.83,15,12
10161,South Lake Union,21,4,0.58,24,18
94612,South Lake Union,21,5,0.75,23,12
59038,South Lake Union,21,5,0.75,20,11
57198,South Lake Union,21,5,0.67,20,15
57202,South Lake Union,21,3,0.42,18,10
11881,South Lake Union,21,3,0.08,20,14
81134,South Lake Union,21,3,0.33,18,12
11781,South Lake Union,21,3,1,12,0
34502,South Lake Union,21,3,0.83,14,10
58574,South Lake Union,21,3,0,22,14
13261,South Lake Union,21,4,0.83,14,10
134965,South Lake Union,21,4,0.75,16,10
77986,South Lake Union,21,4,0.67,22,17
76433,South Lake Union,21,5,0.67,26,21
81133,South Lake Union,21,5,0.33,19,17
81694,South Lake Union,21,3,0.83,22,20
76198,South Lake Union,21,3,0.92,20,12
79041,South Lake Union,21,3,0.42,16,10
31309,South Lake Union,21,3,0.08,26,24
76721,South Lake Union,21,4,0.58,24,19
53545,South Lake Union,21,4,0.33,38,33
55374,South Lake Union,21,5,0.92,18,13
54073,South Lake Union,21,3,0.75,20,10
54561,South Lake Union,21,3,0.58,22,16
81117,South Lake Union,21,5,0.67,30,20
35881,South Lake Union,21,4,0.83,30,17
35889,South Lake Union,21,4,0.83,22,2
120105,South Lake Union,21,5,0.92,25,1
31313,South Lake Union,21,5,0.58,32,23
53546,South Lake Union,21,3,0.83,18,0
57549,South Lake Union,21,3,0.75,20,16
134965,South Lake Union,21,4,0.17,16,15
8626,South Lake Union,21,4,0.08,15,13
81134,South Lake Union,21,5,0.67,18,14
34885,South Lake Union,21,4,0.33,15,11
57550,South Lake Union,21,5,1,16,11
81246,South Lake Union,21,3,0.08,30,20
35750,South Lake Union,21,3,1,16,14
94612,South Lake Union,21,4,0.33,46,15
94612,South Lake Union,21,5,1,23,12
76429,South Lake Union,21,5,0.75,20,13
34877,South Lake Union,21,5,0.58,11,10
13105,South Lake Union,21,5,0.5,14,12
56354,South Lake Union,21,5,0.17,28,17
55449,South Lake Union,21,5,0.08,18,15
59042,South Lake Union,21,5,1,22,19
56354,South Lake Union,21,3,0.33,38,34
57201,South Lake Union,21,3,0.25,24,16
35889,South Lake Union,21,3,0.08,16,14
31309,South Lake Union,21,3,0.5,26,24
81246,South Lake Union,21,4,0,30,29
11137,South Lake Union,21,5,0.92,14,10
11138,South Lake Union,21,5,0.83,42,17
94611,South Lake Union,21,5,0.75,27,14
79033,South Lake Union,21,3,0.33,12,10
32122,South Lake Union,21,3,1,18,12
13261,South Lake Union,21,4,0.92,14,13
76198,South Lake Union,21,5,1,20,12
35890,South Lake Union,21,5,1,16,1
53809,South Lake Union,21,5,0.33,16,14
120105,South Lake Union,21,5,0,25,16
55637,South Lake Union,21,4,0.33,16,13
56353,South Lake Union,21,3,0.33,12,10
77986,South Lake Union,21,4,1,22,11
120105,South Lake Union,21,4,0.5,50,36
76722,South Lake Union,21,4,0.17,14,11
8402,South Lake Union,21,5,0.67,20,17
31309,South Lake Union,21,5,0.08,26,25
59038,South Lake Union,21,5,0,20,12
59038,South Lake Union,21,3,0.08,20,18
31310,South Lake Union,21,3,0.58,26,18
34505,South Lake Union,21,3,0.58,26,20
55454,South Lake Union,21,4,0.83,16,1
94612,South Lake Union,21,4,0.17,46,14
94612,South Lake Union,21,5,0.5,23,10
58445,South Lake Union,21,5,0.42,14,13
81246,South Lake Union,21,5,0,15,0
53545,South Lake Union,21,3,0.5,38,24
53549,South Lake Union,21,3,0.58,72,44
58445,South Lake Union,21,3,1,14,10
81246,South Lake Union,21,4,0.42,30,28
76721,South Lake Union,21,4,0.25,24,18
55374,South Lake Union,21,5,0.75,18,12
94602,South Lake Union,21,5,0.5,28,12
55637,South Lake Union,21,4,0.58,16,15
11138,South Lake Union,21,4,0.42,21,0
81246,South Lake Union,21,3,0.17,30,24
8625,South Lake Union,21,3,0.25,16,14
57198,South Lake Union,21,3,0.75,20,12
57201,South Lake Union,21,3,0.83,24,2
58446,South Lake Union,21,3,0,16,14
57202,South Lake Union,21,4,0.25,18,10
53550,South Lake Union,21,4,0,32,15
55374,South Lake Union,21,5,0.67,18,12
56082,South Lake Union,21,5,0.5,16,15
53545,South Lake Union,21,5,0.33,19,10
94677,South Lake Union,21,5,0,15,1
58453,South Lake Union,21,3,0.17,16,12
58421,South Lake Union,21,3,0,20,12
8406,South Lake Union,21,3,0.08,22,18
10873,South Lake Union,21,3,0.75,16,12
31309,South Lake Union,21,3,0.58,26,18
34505,South Lake Union,21,3,0.25,26,24
55638,South Lake Union,21,3,0.5,22,12
57198,South Lake Union,21,3,0.5,20,18
58446,South Lake Union,21,3,0.92,16,12
76721,South Lake Union,21,4,0.92,24,12
53545,South Lake Union,21,4,0.83,38,11
8626,South Lake Union,21,4,0.5,15,13
76722,South Lake Union,21,4,0.33,14,10
120105,South Lake Union,21,4,0.25,50,47
94602,South Lake Union,21,5,0.92,28,20
76433,South Lake Union,21,5,0.58,26,17
81134,South Lake Union,21,5,0.58,18,13
55374,South Lake Union,21,5,0.08,18,13
59042,South Lake Union,21,5,0.5,22,20
34505,South Lake Union,21,3,0.08,26,24
55638,South Lake Union,21,3,0.42,22,12
35890,South Lake Union,21,4,0,32,27
78069,South Lake Union,21,5,1,22,18
11138,South Lake Union,21,5,0.75,42,13
79786,South Lake Union,21,5,0.75,12,11
79041,South Lake Union,21,5,0.58,16,10
79041,South Lake Union,21,5,0.08,16,14
13549,South Lake Union,21,5,0,26,14
11138,South Lake Union,21,5,0,42,11
56354,South Lake Union,21,4,0.25,19,18
10157,South Lake Union,21,5,0.67,12,10
81133,South Lake Union,21,3,0.67,18,12
81245,South Lake Union,21,3,0.75,28,12
53550,South Lake Union,21,4,0.17,32,26
35749,South Lake Union,21,5,1,18,16
33005,South Lake Union,21,5,0.75,18,0
31310,South Lake Union,21,5,0.67,26,14
35890,South Lake Union,21,5,0.42,16,15
31309,South Lake Union,21,5,0.25,26,23
34885,South Lake Union,21,3,0.5,28,24
8625,South Lake Union,21,3,0.33,16,14
53549,South Lake Union,21,3,0.33,72,58
94677,South Lake Union,21,4,0.17,34,15
11138,South Lake Union,21,5,0.92,42,17
79042,South Lake Union,21,5,0.08,14,11
56354,South Lake Union,21,4,0.75,19,14
81694,South Lake Union,21,4,0.08,11,10
57549,South Lake Union,21,5,0.67,20,16
76198,South Lake Union,21,3,0.33,20,18
10874,South Lake Union,21,3,0.5,24,10
81693,South Lake Union,21,3,0.75,30,26
8402,South Lake Union,21,3,0.83,20,2
35890,South Lake Union,21,3,0,32,20
31593,South Lake Union,21,4,0.5,32,25
79041,South Lake Union,21,5,0.75,16,15
8401,South Lake Union,21,5,0.67,24,16
81246,South Lake Union,21,5,0.58,15,14
56354,South Lake Union,21,5,0.25,28,19
53809,South Lake Union,21,5,0.17,16,15
76721,South Lake Union,21,3,0.5,24,22
11137,South Lake Union,21,3,0.17,14,10
76430,South Lake Union,21,3,0.5,24,18
35890,South Lake Union,21,3,0.67,32,20
77266,South Lake Union,21,3,0.92,18,14
34506,South Lake Union,21,5,0.92,31,30
34878,South Lake Union,21,5,0.67,14,10
94612,South Lake Union,21,5,0.58,23,10
81694,South Lake Union,21,3,0.5,22,14
34505,South Lake Union,21,3,1,26,18
10874,South Lake Union,21,3,0.75,24,2
53545,South Lake Union,21,3,0.67,38,10
77986,South Lake Union,21,4,0.92,22,15
10165,South Lake Union,21,4,0.17,20,18
34881,South Lake Union,21,5,0.33,24,19
76721,South Lake Union,21,3,0.08,24,20
79025,South Lake Union,21,3,0.08,16,14
35202,South Lake Union,21,3,0,14,12
55454,South Lake Union,21,5,1,21,12
8402,South Lake Union,21,5,0.83,20,14
31313,South Lake Union,21,5,0.42,32,23
58833,South Lake Union,21,5,0.08,12,11
57550,South Lake Union,21,5,0.75,16,14
34506,South Lake Union,21,3,0.92,62,24
32914,South Lake Union,21,4,0.58,22,10
120105,South Lake Union,21,4,0.08,50,39
77990,South Lake Union,21,4,0,16,15
34506,South Lake Union,21,4,1,31,24
11881,South Lake Union,21,3,0.67,20,12
10165,South Lake Union,21,4,0.5,20,15
53549,South Lake Union,21,4,0,53,32
56354,South Lake Union,21,4,0.42,19,18
11881,South Lake Union,21,3,0.58,20,14
79790,South Lake Union,21,3,0.33,18,16
79042,South Lake Union,21,3,1,14,12
58422,South Lake Union,21,3,0.17,14,12
120102,South Lake Union,21,4,0.42,20,11
55454,South Lake Union,21,5,0.92,21,18
35749,South Lake Union,21,5,0.75,18,15
57201,South Lake Union,21,5,0.67,12,10
31593,South Lake Union,21,5,0.58,15,11
76197,South Lake Union,21,4,0.17,25,23
76197,South Lake Union,21,5,0.67,25,12
76434,South Lake Union,21,5,0.25,12,11
33518,South Lake Union,21,3,1,20,18
35197,South Lake Union,21,3,0.67,14,10
57549,South Lake Union,21,3,0.17,20,18
35881,South Lake Union,21,4,0.92,30,21
58445,South Lake Union,21,5,0.92,14,12
59038,South Lake Union,21,5,0.58,20,17
57549,South Lake Union,21,3,0,20,18
34878,South Lake Union,21,5,0.83,14,11
76198,South Lake Union,21,5,0.75,20,12
33145,South Lake Union,21,5,0.75,12,10
31313,South Lake Union,21,5,0.33,32,29
13789,South Lake Union,21,5,0.08,20,16
76721,South Lake Union,21,3,0.33,24,16
79790,South Lake Union,21,3,0,18,14
34885,South Lake Union,21,3,0.08,28,26
78705,South Lake Union,21,3,0.42,18,16
53550,South Lake Union,21,4,0.58,32,24
55453,South Lake Union,21,4,0.17,40,20
53545,South Lake Union,21,5,0.17,19,11
10157,South Lake Union,21,5,0,12,11
56354,South Lake Union,21,3,0.92,38,24
32130,South Lake Union,21,3,0.25,16,14
31309,South Lake Union,21,3,0.67,26,12
34518,South Lake Union,21,3,0.75,20,14
35886,South Lake Union,21,3,0.92,12,0
58833,South Lake Union,21,3,0,24,20
13789,South Lake Union,21,5,0.75,20,12
31309,South Lake Union,21,5,0.67,26,15
34885,South Lake Union,21,5,0.25,14,11
13789,South Lake Union,21,3,0.75,20,12
58450,South Lake Union,21,3,1,18,12
76721,South Lake Union,21,4,0.75,24,17
134965,South Lake Union,21,4,0.67,16,10
31593,South Lake Union,21,4,0.67,32,13
77994,South Lake Union,21,4,0.08,16,10
34506,South Lake Union,21,5,0.75,31,30
94611,South Lake Union,21,5,0.5,27,16
34509,South Lake Union,21,3,0.92,28,20
34510,South Lake Union,21,3,1,20,14
57201,South Lake Union,21,3,0.75,24,10
11141,South Lake Union,21,3,0.42,22,20
55641,South Lake Union,21,3,0.17,14,12
57201,South Lake Union,21,4,0.92,24,0
53545,South Lake Union,21,5,1,19,1
78069,South Lake Union,21,5,0.42,22,21
55374,South Lake Union,21,5,0.17,18,12
76198,South Lake Union,21,3,0.83,20,14
35890,South Lake Union,21,3,0.58,32,30
58446,South Lake Union,21,3,0.83,16,14
35889,South Lake Union,21,4,0.42,22,15
55374,South Lake Union,21,5,1,18,14
94612,South Lake Union,21,5,0.83,23,10
34506,South Lake Union,21,5,0.5,31,28
55449,South Lake Union,21,5,0.42,18,17
81117,South Lake Union,21,4,0.92,15,13
34885,South Lake Union,21,4,0.08,15,11
58421,South Lake Union,21,3,0.17,20,18
76430,South Lake Union,21,3,0.92,24,14
8401,South Lake Union,21,3,0.67,12,10
81130,South Lake Union,21,3,0,14,12
13261,South Lake Union,21,4,0.67,14,10
55454,South Lake Union,21,4,0.58,16,10
58574,South Lake Union,21,4,0.5,22,11
81246,South Lake Union,21,4,0.17,30,27
31313,South Lake Union,21,5,0.92,32,21
31310,South Lake Union,21,5,0.92,26,10
58445,South Lake Union,21,5,0.75,14,12
34877,South Lake Union,21,3,0.92,22,16
11141,South Lake Union,21,3,0.58,22,20
11782,South Lake Union,21,3,0.08,12,10
11782,South Lake Union,21,3,0.17,12,10
81117,South Lake Union,21,5,0.5,30,21
58574,South Lake Union,21,4,0.17,22,11
53809,South Lake Union,21,5,0.58,16,13
57201,South Lake Union,21,5,0.17,12,11
53545,South Lake Union,21,5,0,19,1
11138,South Lake Union,21,4,0.92,21,0
81117,South Lake Union,21,3,0.83,30,20
58453,South Lake Union,21,3,0,16,10
55638,South Lake Union,21,3,0.92,22,0
79025,South Lake Union,21,3,0.67,16,10
8626,South Lake Union,21,4,1,15,10
134965,South Lake Union,21,4,0.58,16,13
94611,South Lake Union,21,5,0.67,27,12
35750,South Lake Union,21,5,0.08,16,15
34506,South Lake Union,21,4,0.83,31,24
34885,South Lake Union,21,4,0.42,15,10
57198,South Lake Union,21,5,0.25,20,19
31593,South Lake Union,21,4,0.75,32,16
81497,South Lake Union,21,4,0,14,0
34509,South Lake Union,21,5,1,14,13
53549,South Lake Union,21,5,0.17,28,25
11138,South Lake Union,21,4,0.5,21,0
34505,South Lake Union,21,4,0.33,13,10
53549,South Lake Union,21,3,0.75,72,16
35881,South Lake Union,21,4,0.75,30,21
53550,South Lake Union,21,5,0.42,16,13
32125,South Lake Union,21,4,0.17,22,17
32130,South Lake Union,21,3,0.67,16,14
35749,South Lake Union,21,3,1,18,16
58453,South Lake Union,21,3,0.83,16,14
57201,South Lake Union,21,4,0,24,10
34509,South Lake Union,21,5,0.83,14,12
81130,South Lake Union,21,5,0.67,16,11
13793,South Lake Union,21,5,0.5,22,15
34506,South Lake Union,21,5,0.25,31,29
79041,South Lake Union,21,3,0.83,16,14
13105,South Lake Union,21,3,0.17,14,12
53809,South Lake Union,21,3,0.17,16,14
56082,South Lake Union,21,5,0.92,16,14
94611,South Lake Union,21,5,0.83,27,19
31313,South Lake Union,21,5,0.17,32,27
34518,South Lake Union,21,3,0.58,20,16
33745,South Lake Union,21,3,0.83,18,10
58445,South Lake Union,21,3,0.58,14,12
10161,South Lake Union,21,4,0.42,24,23
94602,South Lake Union,21,5,0.67,28,12
31313,South Lake Union,21,4,0.83,16,11
57197,South Lake Union,21,3,0.83,12,10
80554,South Lake Union,21,3,0.67,12,10
31310,South Lake Union,21,3,0.33,26,24
31310,South Lake Union,21,3,0.75,26,18
35886,South Lake Union,21,3,1,12,0
32125,South Lake Union,21,5,0.58,25,23
31313,South Lake Union,21,4,0.5,16,13
